txn_id,account_id,txn_type,amount,txn_timestamp,channel,status,created_at
34627,24222,Debit,80736.09,2024-05-01 00:50:49.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34628,24228,Debit,29671.80,2024-05-01 01:09:31.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34629,23233,Debit,406.34,2024-05-01 02:39:04.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34630,21726,Debit,48339.70,2024-05-01 02:43:57.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34631,21617,Debit,99001.94,2024-05-01 02:52:16.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34632,21898,Debit,90762.99,2024-05-01 03:11:07.0000000,NEFT,PENDING,2026-05-16 10:42:30.7816927
34633,24442,Credit,7295.08,2024-05-01 03:37:57.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34634,21963,Debit,18859.59,2024-05-01 04:03:27.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34635,22132,Debit,31191.67,2024-05-01 04:27:22.0000000,POS,FAILED,2026-05-16 10:42:30.7816927
34636,22483,Debit,83057.01,2024-05-01 04:46:59.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34637,21451,Credit,82488.97,2024-05-01 05:21:36.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34638,24281,Debit,18581.95,2024-05-01 06:25:05.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34639,21256,Debit,53354.70,2024-05-01 06:44:11.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34640,20401,Credit,50229.31,2024-05-01 07:14:43.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34641,21748,Debit,41486.62,2024-05-01 08:27:11.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34642,21983,Debit,53638.45,2024-05-01 08:31:25.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34643,21976,Credit,29349.61,2024-05-01 09:10:59.0000000,ATM,FAILED,2026-05-16 10:42:30.7816927
34644,23654,Debit,53201.76,2024-05-01 10:05:29.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34645,23465,Debit,68592.26,2024-05-01 10:46:18.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34646,22415,Debit,6344.08,2024-05-01 11:03:30.0000000,POS,PENDING,2026-05-16 10:42:30.7816927
34647,23183,Debit,96733.86,2024-05-01 13:12:04.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34648,22309,Credit,16613.83,2024-05-01 13:13:53.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34649,21088,Debit,36093.84,2024-05-01 13:20:56.0000000,POS,PENDING,2026-05-16 10:42:30.7816927
34650,23875,Credit,47115.67,2024-05-01 14:04:36.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34651,22548,Debit,4194.35,2024-05-01 15:49:46.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34652,23161,Credit,54881.35,2024-05-01 16:45:11.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34653,21393,Debit,87010.38,2024-05-01 17:07:39.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34654,21516,Credit,90111.71,2024-05-01 18:15:16.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34655,22694,Credit,32686.54,2024-05-01 18:19:31.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34656,22904,Debit,55923.78,2024-05-01 20:04:05.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34657,23959,Debit,77702.06,2024-05-01 22:00:14.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34658,24464,Credit,25359.29,2024-05-01 23:29:21.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34659,20221,Debit,52894.40,2024-05-02 01:02:30.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34660,23013,Debit,36735.49,2024-05-02 01:06:30.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34661,21271,Debit,37879.68,2024-05-02 01:09:31.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34662,24269,Debit,9504.34,2024-05-02 01:27:30.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34663,24219,Credit,40748.27,2024-05-02 01:29:58.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34664,21753,Debit,16171.84,2024-05-02 02:04:35.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34665,20636,Debit,30196.88,2024-05-02 02:09:50.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34666,22864,Credit,33095.08,2024-05-02 03:21:13.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34667,22738,Debit,43116.93,2024-05-02 05:08:53.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34668,22697,Credit,91699.68,2024-05-02 05:40:01.0000000,POS,FAILED,2026-05-16 10:42:30.7816927
34669,24090,Debit,63136.61,2024-05-02 05:43:00.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34670,21500,Debit,97448.76,2024-05-02 06:49:58.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34671,23262,Credit,59106.09,2024-05-02 07:35:43.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34672,20501,Credit,80568.46,2024-05-02 08:02:26.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34673,21657,Credit,83431.73,2024-05-02 09:09:19.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34674,23359,Credit,73926.48,2024-05-02 09:12:29.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34675,21897,Debit,67024.51,2024-05-02 09:30:25.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34676,22109,Debit,41849.71,2024-05-02 10:27:05.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34677,21162,Debit,56770.89,2024-05-02 12:17:35.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34678,20126,Debit,19452.30,2024-05-02 12:54:47.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34679,23776,Credit,61862.84,2024-05-02 13:11:59.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34680,24288,Debit,51478.22,2024-05-02 13:20:21.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34681,21970,Debit,80452.09,2024-05-02 14:29:51.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34682,23286,Debit,90264.11,2024-05-02 15:12:52.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34683,22241,Debit,13366.18,2024-05-02 16:15:43.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34684,20589,Credit,69121.69,2024-05-02 16:16:32.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34685,23095,Credit,95009.63,2024-05-02 16:24:59.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34686,20743,Credit,91796.30,2024-05-02 16:35:21.0000000,ATM,FAILED,2026-05-16 10:42:30.7816927
34687,23228,Credit,83459.18,2024-05-02 18:01:18.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34688,21117,Debit,4929.27,2024-05-02 18:04:44.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34689,20826,Credit,25323.16,2024-05-02 18:39:25.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34690,21704,Debit,14914.02,2024-05-02 18:57:58.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34691,22657,Credit,92700.75,2024-05-02 19:18:24.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34692,21154,Debit,74914.09,2024-05-02 19:47:58.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34693,22273,Debit,53225.29,2024-05-02 19:55:40.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34694,23944,Debit,97942.08,2024-05-02 19:56:28.0000000,POS,FAILED,2026-05-16 10:42:30.7816927
34695,22396,Credit,19552.40,2024-05-02 19:58:10.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34696,21135,Debit,64193.03,2024-05-02 20:14:50.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34697,21506,Debit,60977.16,2024-05-02 21:30:24.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34698,22245,Debit,34111.38,2024-05-02 21:47:40.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34699,22239,Debit,48589.49,2024-05-02 21:50:57.0000000,POS,FAILED,2026-05-16 10:42:30.7816927
34700,23136,Credit,23615.08,2024-05-02 23:05:38.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34701,20169,Credit,67743.76,2024-05-02 23:07:46.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34702,20177,Debit,41882.25,2024-05-03 00:08:47.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34703,21169,Credit,2452.65,2024-05-03 00:18:47.0000000,NEFT,FAILED,2026-05-16 10:42:30.7816927
34704,20587,Credit,95083.44,2024-05-03 00:40:39.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34705,20055,Debit,50191.77,2024-05-03 01:28:25.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34706,22735,Debit,70592.82,2024-05-03 02:32:16.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34707,23746,Credit,19773.31,2024-05-03 02:35:05.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34708,20136,Credit,12810.25,2024-05-03 03:11:14.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34709,20538,Credit,90251.95,2024-05-03 04:06:06.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34710,22210,Credit,59134.16,2024-05-03 05:18:51.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34711,22208,Credit,49385.75,2024-05-03 05:22:00.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34712,22566,Credit,52162.89,2024-05-03 08:02:56.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34713,21729,Debit,23696.64,2024-05-03 08:16:28.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34714,24411,Credit,91277.37,2024-05-03 08:22:52.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34715,20708,Debit,21502.59,2024-05-03 09:08:33.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34716,21241,Debit,15884.83,2024-05-03 09:17:16.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34717,24360,Credit,93011.58,2024-05-03 09:29:45.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34718,21576,Credit,25831.63,2024-05-03 09:48:10.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34719,22990,Debit,86262.22,2024-05-03 09:50:06.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34720,21185,Credit,77274.03,2024-05-03 11:02:12.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34721,24410,Credit,38256.17,2024-05-03 11:03:40.0000000,ATM,FAILED,2026-05-16 10:42:30.7816927
34722,24227,Debit,25474.80,2024-05-03 11:07:22.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34723,24161,Credit,75922.96,2024-05-03 11:57:59.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34724,20569,Debit,59800.11,2024-05-03 12:28:09.0000000,NEFT,FAILED,2026-05-16 10:42:30.7816927
34725,21443,Debit,25478.63,2024-05-03 12:41:55.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34726,22017,Credit,89098.86,2024-05-03 12:54:59.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34727,20947,Debit,72126.14,2024-05-03 13:17:10.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34728,22833,Debit,90936.89,2024-05-03 14:02:31.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34729,24045,Debit,43803.29,2024-05-03 14:26:14.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34730,20052,Credit,12907.13,2024-05-03 14:33:12.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34731,23660,Credit,92415.13,2024-05-03 15:15:16.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34732,22385,Credit,60182.46,2024-05-03 16:15:14.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34733,24235,Credit,60645.34,2024-05-03 17:10:52.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34734,24488,Debit,58468.12,2024-05-03 17:38:10.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34735,20234,Debit,47292.06,2024-05-03 19:01:02.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34736,24384,Credit,25578.80,2024-05-03 19:17:09.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34737,21130,Debit,61340.89,2024-05-03 20:54:24.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34738,22552,Debit,71888.41,2024-05-03 20:55:50.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34739,20616,Credit,91662.66,2024-05-03 21:06:40.0000000,UPI,FAILED,2026-05-16 10:42:30.7816927
34740,21925,Credit,7307.56,2024-05-03 23:14:14.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34741,23929,Credit,25545.48,2024-05-03 23:18:42.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34742,22346,Debit,77690.91,2024-05-03 23:48:24.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34743,22773,Credit,77537.55,2024-05-04 00:09:01.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34744,20919,Credit,21282.25,2024-05-04 01:29:13.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34745,23243,Debit,18553.30,2024-05-04 01:55:39.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34746,21952,Credit,36777.31,2024-05-04 02:02:34.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34747,20274,Credit,6385.24,2024-05-04 02:52:49.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34748,22346,Debit,73063.04,2024-05-04 03:23:25.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34749,24308,Credit,67013.89,2024-05-04 04:25:49.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34750,23074,Credit,85886.68,2024-05-04 04:51:31.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34751,20956,Debit,43061.91,2024-05-04 04:52:06.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34752,22337,Credit,63709.93,2024-05-04 05:39:34.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34753,23758,Credit,95399.55,2024-05-04 07:03:32.0000000,POS,PENDING,2026-05-16 10:42:30.7816927
34754,24062,Debit,95884.35,2024-05-04 07:40:06.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34755,22889,Debit,7200.65,2024-05-04 08:02:32.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34756,22719,Credit,288.25,2024-05-04 09:32:41.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34757,20597,Debit,96002.44,2024-05-04 10:25:43.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34758,22321,Debit,53578.13,2024-05-04 10:39:06.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34759,24385,Credit,70070.01,2024-05-04 10:58:14.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34760,22240,Debit,91268.46,2024-05-04 11:58:05.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34761,24362,Credit,43372.14,2024-05-04 12:46:36.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34762,23845,Credit,44121.26,2024-05-04 14:06:28.0000000,ATM,PENDING,2026-05-16 10:42:30.7816927
34763,20836,Debit,16781.46,2024-05-04 15:03:22.0000000,POS,FAILED,2026-05-16 10:42:30.7816927
34764,20992,Debit,90592.25,2024-05-04 15:14:50.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34765,20701,Debit,64802.56,2024-05-04 15:35:04.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34766,21634,Credit,18108.90,2024-05-04 15:53:21.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34767,23870,Debit,56023.22,2024-05-04 16:35:42.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34768,20078,Credit,32883.58,2024-05-04 16:56:34.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34769,23746,Debit,14803.48,2024-05-04 17:19:03.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34770,22747,Credit,18268.76,2024-05-04 17:48:56.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34771,23286,Credit,55969.79,2024-05-04 18:18:46.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34772,21933,Debit,56482.08,2024-05-04 18:37:19.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34773,23251,Credit,79015.08,2024-05-04 19:08:22.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34774,22619,Credit,24873.63,2024-05-04 19:09:10.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34775,22653,Credit,91591.75,2024-05-04 19:26:32.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34776,22531,Debit,51909.43,2024-05-04 19:44:22.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34777,21765,Debit,20496.85,2024-05-04 19:46:06.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34778,20765,Debit,41386.73,2024-05-04 19:53:02.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34779,24113,Debit,92343.59,2024-05-04 20:06:43.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34780,24248,Debit,47867.84,2024-05-04 20:20:41.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34781,20461,Debit,87484.04,2024-05-04 20:45:09.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34782,24344,Debit,16067.29,2024-05-04 21:40:37.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34783,20600,Credit,91404.44,2024-05-04 22:37:01.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34784,24194,Credit,43118.82,2024-05-04 22:50:21.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34785,20296,Debit,93619.08,2024-05-05 00:11:08.0000000,UPI,PENDING,2026-05-16 10:42:30.7816927
34786,21423,Credit,86621.24,2024-05-05 00:50:39.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34787,22020,Debit,66030.63,2024-05-05 00:59:03.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34788,20665,Credit,67317.36,2024-05-05 04:15:20.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34789,23444,Debit,21229.65,2024-05-05 04:53:31.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34790,22422,Credit,60322.69,2024-05-05 05:04:43.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34791,23679,Credit,54994.61,2024-05-05 05:12:04.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34792,20559,Credit,33481.29,2024-05-05 05:55:24.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34793,22533,Debit,50611.59,2024-05-05 06:19:07.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34794,21108,Debit,92921.44,2024-05-05 06:24:11.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34795,23368,Credit,630.04,2024-05-05 06:25:32.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34796,20106,Credit,41770.70,2024-05-05 07:32:09.0000000,POS,PENDING,2026-05-16 10:42:30.7816927
34797,23679,Credit,33430.51,2024-05-05 07:55:23.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34798,21707,Debit,96126.98,2024-05-05 08:27:12.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34799,20791,Debit,97392.03,2024-05-05 09:15:15.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34800,20812,Debit,58607.49,2024-05-05 10:27:51.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34801,20170,Debit,55045.70,2024-05-05 10:34:05.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34802,24446,Credit,90330.93,2024-05-05 11:35:06.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34803,21933,Debit,753.59,2024-05-05 11:36:02.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34804,21752,Credit,56271.83,2024-05-05 12:28:47.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34805,20449,Credit,2560.78,2024-05-05 12:31:50.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34806,22680,Debit,96819.41,2024-05-05 14:25:07.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34807,21125,Debit,32083.94,2024-05-05 18:21:43.0000000,UPI,FAILED,2026-05-16 10:42:30.7816927
34808,21393,Debit,52128.05,2024-05-05 19:17:28.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34809,21819,Debit,41815.09,2024-05-05 20:19:16.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34810,21684,Debit,89373.05,2024-05-05 20:33:01.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34811,23602,Credit,99981.81,2024-05-05 21:54:23.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34812,21856,Credit,6931.96,2024-05-05 23:34:00.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34813,21289,Debit,73229.91,2024-05-06 00:17:19.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34814,22250,Credit,36863.06,2024-05-06 00:28:21.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34815,21142,Credit,13993.38,2024-05-06 01:28:56.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34816,21049,Debit,40603.21,2024-05-06 02:02:50.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34817,22417,Credit,99814.85,2024-05-06 04:09:02.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34818,24481,Credit,35820.97,2024-05-06 04:09:32.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34819,22322,Credit,27812.21,2024-05-06 04:21:33.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34820,22392,Debit,84632.52,2024-05-06 04:38:20.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34821,23393,Debit,86807.01,2024-05-06 06:04:09.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34822,24203,Credit,33953.03,2024-05-06 07:53:27.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34823,20922,Debit,29937.45,2024-05-06 07:55:18.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34824,20710,Credit,64763.42,2024-05-06 09:32:48.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34825,20447,Credit,20597.33,2024-05-06 10:19:07.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34826,22510,Debit,48420.17,2024-05-06 10:38:00.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34827,23288,Debit,14220.23,2024-05-06 10:43:46.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34828,22854,Debit,30545.00,2024-05-06 10:46:20.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34829,21073,Credit,29818.40,2024-05-06 11:08:30.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34830,23689,Debit,69520.51,2024-05-06 11:18:16.0000000,NEFT,PENDING,2026-05-16 10:42:30.7816927
34831,23129,Credit,28299.08,2024-05-06 11:27:05.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34832,23598,Debit,89859.72,2024-05-06 12:40:14.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34833,24435,Debit,98306.30,2024-05-06 15:09:55.0000000,POS,SUCCESS,2026-05-16 10:42:30.7816927
34834,24119,Debit,8198.06,2024-05-06 15:38:46.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34835,21068,Debit,39825.00,2024-05-06 16:12:39.0000000,UPI,PENDING,2026-05-16 10:42:30.7816927
34836,20437,Credit,30253.92,2024-05-06 16:24:55.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34837,21093,Debit,35263.81,2024-05-06 17:09:50.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34838,20594,Credit,26608.95,2024-05-06 18:16:05.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34839,22561,Credit,38328.22,2024-05-06 19:00:11.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34840,20277,Debit,14227.32,2024-05-06 19:35:02.0000000,ATM,FAILED,2026-05-16 10:42:30.7816927
34841,20083,Credit,28053.85,2024-05-06 21:37:17.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34842,23384,Credit,74807.01,2024-05-06 21:43:34.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34843,20468,Credit,34470.25,2024-05-06 21:55:15.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34844,20998,Debit,20862.71,2024-05-06 22:21:47.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34845,22380,Debit,10933.56,2024-05-06 23:05:53.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34846,21293,Debit,34865.61,2024-05-06 23:07:50.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34847,24096,Debit,64376.57,2024-05-06 23:35:29.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34848,21368,Credit,25405.16,2024-05-06 23:49:38.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34849,23935,Credit,42302.32,2024-05-07 00:50:48.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34850,20094,Debit,95244.62,2024-05-07 00:59:27.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34851,20923,Credit,55281.05,2024-05-07 02:08:19.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34852,23142,Credit,53240.67,2024-05-07 02:24:15.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34853,21910,Credit,41053.34,2024-05-07 02:29:51.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
34854,23455,Debit,55728.31,2024-05-07 02:58:03.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.7816927
34855,22630,Credit,98458.27,2024-05-07 04:05:01.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34856,21880,Debit,25455.31,2024-05-07 04:08:04.0000000,ATM,SUCCESS,2026-05-16 10:42:30.7816927
34857,21805,Debit,94198.60,2024-05-07 04:55:28.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34858,21159,Credit,14992.19,2024-05-07 05:06:44.0000000,UPI,SUCCESS,2026-05-16 10:42:30.7816927
34859,23221,Credit,11199.43,2024-05-07 06:41:13.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.7816927
